item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,sale_date_x,channel,channel_campaigns,sale_date_y,customer_id,country,age_range,signup_date,product_name,category,brand
1206,55,154,1,53.74,53.74,0.0,0.0,0,53.74,2025-04-17,E-commerce,Website Banner,2025-04-17,511,France,16-25,2025-04-18,Classic Crew Set,Sleepwear,MATRIX
964,675,47,1,53.73,53.73,0.0,0.0,0,53.73,2025-05-23,E-commerce,Website Banner,2025-05-23,126,Netherlands,26-35,2025-02-01,Soft High-Waist Tee,T-Shirts,MATRIX
3185,1006,221,1,53.7,53.7,0.0,0.0,0,53.7,2025-05-05,E-commerce,Website Banner,2025-05-05,309,Spain,46-55,2025-04-18,Polished Silk Tee,T-Shirts,MATRIX
2293,298,52,1,53.61,53.61,0.0,0.0,0,53.61,2025-05-18,E-commerce,Website Banner,2025-05-18,401,France,26-35,2025-04-19,Modern Linen Tee,T-Shirts,MATRIX
2959,1004,368,1,53.48,53.48,0.0,0.0,0,53.48,2025-04-27,App Mobile,App Mobile,2025-04-27,983,Germany,36-45,2025-04-21,Elegant Linen Tee,T-Shirts,MATRIX
2972,778,416,1,53.46,53.46,0.0,0.0,0,53.46,2025-04-13,E-commerce,Website Banner,2025-04-13,548,Germany,36-45,2025-03-09,Essential High-Waist Trousers,Pants,MATRIX
610,749,458,1,53.35,53.35,0.0,0.0,0,53.35,2025-04-26,E-commerce,Website Banner,2025-04-26,993,Germany,16-25,2025-04-17,Bold Sleeveless Set,Sleepwear,MATRIX
1501,1224,458,1,53.35,53.35,0.0,0.0,0,53.35,2025-04-19,E-commerce,Website Banner,2025-04-19,461,Germany,26-35,2025-03-27,Bold Sleeveless Set,Sleepwear,MATRIX
1407,605,87,1,53.32,53.32,0.0,0.0,0,53.32,2025-04-06,App Mobile,App Mobile,2025-06-04,118,Italy,16-25,2025-02-15,Classic Silk Dress,Dresses,MATRIX
1226,1256,442,1,53.27,53.27,0.0,0.0,0,53.27,2025-04-16,App Mobile,App Mobile,2025-04-16,393,France,46-55,2025-04-09,Bold Ribbed Dress,Dresses,MATRIX
1950,666,40,1,53.19,53.19,0.0,0.0,0,53.19,2025-05-24,E-commerce,Website Banner,2025-05-24,743,Netherlands,16-25,2025-05-04,Soft High-Waist Trousers,Pants,MATRIX
1857,1286,214,1,59.07,53.16,5.91,0.1,1,53.16,2025-06-06,E-commerce,Website Banner,2025-06-06,628,France,46-55,2025-02-21,Vintage Crew Trousers,Pants,MATRIX
2305,827,262,1,52.94,52.94,0.0,0.0,0,52.94,2025-06-14,E-commerce,Website Banner,2025-06-14,253,France,26-35,2025-04-01,Polished Sleeveless Set,Sleepwear,MATRIX
2438,604,25,1,52.94,52.94,0.0,0.0,0,52.94,2025-05-26,E-commerce,Website Banner,2025-05-26,338,Spain,26-35,2025-04-04,Soft Wrap Set,Sleepwear,MATRIX
1150,128,75,1,52.83,52.83,0.0,0.0,0,52.83,2025-04-19,E-commerce,Website Banner,2025-04-19,115,Germany,56-65,2025-03-24,Modern Linen Set,Sleepwear,MATRIX
707,1248,299,1,52.65,52.65,0.0,0.0,0,52.65,2025-04-13,App Mobile,App Mobile,2025-04-13,898,Italy,36-45,2025-02-28,Essential Wrap Dress,Dresses,MATRIX
1905,250,299,1,52.65,52.65,0.0,0.0,0,52.65,2025-06-16,App Mobile,App Mobile,2025-06-16,49,Netherlands,16-25,2025-04-03,Essential Wrap Dress,Dresses,MATRIX
260,1112,394,1,52.58,52.58,0.0,0.0,0,52.58,2025-04-25,App Mobile,App Mobile,2025-04-25,953,France,16-25,2025-03-02,Elegant Silk Tee,T-Shirts,MATRIX
2901,293,394,1,52.58,52.58,0.0,0.0,0,52.58,2025-05-04,E-commerce,Website Banner,2025-04-05,373,Spain,56-65,2025-02-25,Elegant Silk Tee,T-Shirts,MATRIX
665,31,57,1,52.28,52.28,0.0,0.0,0,52.28,2025-05-20,App Mobile,App Mobile,2025-05-20,776,Portugal,56-65,2025-03-18,Modern Crew Dress,Dresses,MATRIX
2245,36,445,1,52.28,52.28,0.0,0.0,0,52.28,2025-05-28,E-commerce,Website Banner,2025-05-28,475,Italy,26-35,2025-03-15,Bold Cotton Set,Sleepwear,MATRIX
2803,546,445,1,52.28,52.28,0.0,0.0,0,52.28,2025-04-28,E-commerce,Website Banner,2025-04-28,787,Italy,46-55,2025-02-19,Bold Cotton Set,Sleepwear,MATRIX
145,440,306,1,74.67,52.27,22.4,0.3,1,52.27,2025-05-15,App Mobile,Social Media,2025-05-15,698,Portugal,36-45,2025-04-05,Relaxed Silk Set,Sleepwear,MATRIX
1425,1054,181,1,52.18,52.18,0.0,0.0,0,52.18,2025-04-28,App Mobile,App Mobile,2025-04-28,493,Germany,56-65,2025-02-17,Vintage High-Waist Shoes,Shoes,MATRIX
1005,543,203,1,52.1,52.1,0.0,0.0,0,52.1,2025-04-26,E-commerce,Website Banner,2025-04-26,896,Portugal,46-55,2025-04-10,Polished High-Waist Dress,Dresses,MATRIX
606,1331,440,1,52.08,52.08,0.0,0.0,0,52.08,2025-04-26,App Mobile,App Mobile,2025-04-26,447,France,26-35,2025-03-19,Bold Linen Shoes,Shoes,MATRIX
1263,763,440,1,52.08,52.08,0.0,0.0,0,52.08,2025-04-21,E-commerce,Website Banner,2025-04-21,602,Portugal,16-25,2025-05-09,Bold Linen Shoes,Shoes,MATRIX
1300,128,440,1,52.08,52.08,0.0,0.0,0,52.08,2025-04-19,E-commerce,Website Banner,2025-04-19,115,Germany,56-65,2025-03-24,Bold Linen Shoes,Shoes,MATRIX
2463,590,140,1,52.08,52.08,0.0,0.0,0,52.08,2025-04-13,E-commerce,Website Banner,2025-04-13,512,Germany,56-65,2025-02-01,Vintage Ribbed Dress,Dresses,MATRIX
625,545,468,1,51.8,51.8,0.0,0.0,0,51.8,2025-05-04,E-commerce,Website Banner,2025-04-05,99,Spain,36-45,2025-03-17,Sleepwear Drop 1,Sleepwear,MATRIX
839,461,468,1,51.8,51.8,0.0,0.0,0,51.8,2025-05-27,E-commerce,Website Banner,2025-05-27,607,France,36-45,2025-02-17,Sleepwear Drop 1,Sleepwear,MATRIX
343,402,361,1,51.76,51.76,0.0,0.0,0,51.76,2025-05-13,E-commerce,Website Banner,2025-05-13,301,France,26-35,2025-03-24,Tailored Linen Set,Sleepwear,MATRIX
2951,114,76,1,51.7,51.7,0.0,0.0,0,51.7,2025-04-25,App Mobile,App Mobile,2025-04-25,903,Spain,16-25,2025-04-04,Modern Cotton Trousers,Pants,MATRIX
1680,1045,480,1,51.63,51.63,0.0,0.0,0,51.63,2025-05-14,E-commerce,Website Banner,2025-05-14,113,Germany,26-35,2025-02-28,Dresses Drop 5,Dresses,MATRIX
1641,651,386,1,51.38,51.38,0.0,0.0,0,51.38,2025-04-16,E-commerce,Website Banner,2025-04-16,225,France,26-35,2025-03-12,Tailored High-Waist Dress,Dresses,MATRIX
1949,1184,367,1,51.38,51.38,0.0,0.0,0,51.38,2025-04-25,App Mobile,App Mobile,2025-04-25,752,Italy,56-65,2025-04-08,Tailored Silk Dress,Dresses,MATRIX
3076,762,170,1,51.27,51.27,0.0,0.0,0,51.27,2025-06-13,E-commerce,Website Banner,2025-06-13,76,Germany,56-65,2025-02-17,Vintage Boxy Dress,Dresses,MATRIX
2445,1004,242,1,51.25,51.25,0.0,0.0,0,51.25,2025-04-27,App Mobile,App Mobile,2025-04-27,983,Germany,36-45,2025-04-21,Relaxed Ribbed Shoes,Shoes,MATRIX
3110,646,336,1,51.22,51.22,0.0,0.0,0,51.22,2025-05-14,E-commerce,Website Banner,2025-05-14,396,Netherlands,36-45,2025-04-07,Tailored Ribbed Tee,T-Shirts,MATRIX
1654,272,252,1,51.17,51.17,0.0,0.0,0,51.17,2025-05-05,App Mobile,App Mobile,2025-05-05,718,Italy,16-25,2025-04-01,Relaxed Linen Tee,T-Shirts,MATRIX
2177,542,252,1,51.17,51.17,0.0,0.0,0,51.17,2025-05-24,E-commerce,Website Banner,2025-05-24,771,Portugal,16-25,2025-02-21,Relaxed Linen Tee,T-Shirts,MATRIX
3233,744,252,1,51.17,51.17,0.0,0.0,0,51.17,2025-06-06,App Mobile,App Mobile,2025-06-06,736,Germany,26-35,2025-02-19,Relaxed Linen Tee,T-Shirts,MATRIX
1590,551,255,1,51.0,51.0,0.0,0.0,0,51.0,2025-05-31,E-commerce,Website Banner,2025-05-31,398,Spain,16-25,2025-01-26,Polished Satin Trousers,Pants,MATRIX
2089,622,396,1,51.0,51.0,0.0,0.0,0,51.0,2025-04-26,E-commerce,Website Banner,2025-04-26,217,Italy,56-65,2025-04-10,Elegant Crew Tee,T-Shirts,MATRIX
3334,429,255,1,51.0,51.0,0.0,0.0,0,51.0,2025-06-14,App Mobile,App Mobile,2025-06-14,978,France,36-45,2025-04-10,Polished Satin Trousers,Pants,MATRIX
3099,694,8,1,50.91,50.91,0.0,0.0,0,50.91,2025-05-06,App Mobile,App Mobile,2025-06-05,884,Spain,26-35,2025-04-13,Soft Linen Trousers,Pants,MATRIX
382,1291,61,1,50.88,50.88,0.0,0.0,0,50.88,2025-05-19,E-commerce,Website Banner,2025-05-19,615,Portugal,46-55,2025-04-06,Modern Satin Tee,T-Shirts,MATRIX
180,1093,290,1,50.86,50.86,0.0,0.0,0,50.86,2025-05-25,App Mobile,App Mobile,2025-05-25,474,France,36-45,2025-03-28,Relaxed Cotton Set,Sleepwear,MATRIX
2274,1098,450,1,50.85,50.85,0.0,0.0,0,50.85,2025-05-27,App Mobile,App Mobile,2025-05-27,564,Italy,26-35,2025-02-23,Bold Silk Set,Sleepwear,MATRIX
998,1251,273,1,50.72,50.72,0.0,0.0,0,50.72,2025-04-30,App Mobile,App Mobile,2025-04-30,662,Italy,36-45,2025-03-05,Relaxed Crew Tee,T-Shirts,MATRIX
3037,709,273,1,50.72,50.72,0.0,0.0,0,50.72,2025-04-28,App Mobile,App Mobile,2025-04-28,596,Italy,26-35,2025-05-15,Relaxed Crew Tee,T-Shirts,MATRIX
843,80,488,1,50.68,50.68,0.0,0.0,0,50.68,2025-05-25,E-commerce,Website Banner,2025-05-25,735,France,26-35,2025-04-02,Sleepwear Drop 3,Sleepwear,MATRIX
2908,1227,488,1,50.68,50.68,0.0,0.0,0,50.68,2025-04-13,App Mobile,App Mobile,2025-04-13,780,Portugal,16-25,2025-03-28,Sleepwear Drop 3,Sleepwear,MATRIX
1812,344,253,1,50.55,50.55,0.0,0.0,0,50.55,2025-06-14,App Mobile,App Mobile,2025-06-14,485,Netherlands,36-45,2025-02-11,Relaxed Ribbed Tee,T-Shirts,MATRIX
2421,1025,253,1,50.55,50.55,0.0,0.0,0,50.55,2025-05-29,App Mobile,App Mobile,2025-05-29,318,France,46-55,2025-02-20,Relaxed Ribbed Tee,T-Shirts,MATRIX
2759,346,253,1,50.55,50.55,0.0,0.0,0,50.55,2025-05-26,App Mobile,App Mobile,2025-05-26,231,France,16-25,2025-02-21,Relaxed Ribbed Tee,T-Shirts,MATRIX
2939,397,253,1,50.55,50.55,0.0,0.0,0,50.55,2025-04-29,E-commerce,Website Banner,2025-04-29,17,France,26-35,2025-04-17,Relaxed Ribbed Tee,T-Shirts,MATRIX
939,623,193,1,50.52,50.52,0.0,0.0,0,50.52,2025-04-14,E-commerce,Website Banner,2025-04-14,943,Italy,56-65,2025-03-02,Vintage Silk Tee,T-Shirts,MATRIX
1582,593,193,1,50.52,50.52,0.0,0.0,0,50.52,2025-06-16,App Mobile,App Mobile,2025-06-16,758,Portugal,36-45,2025-03-15,Vintage Silk Tee,T-Shirts,MATRIX
3295,307,193,1,50.52,50.52,0.0,0.0,0,50.52,2025-05-21,E-commerce,Website Banner,2025-05-21,567,Netherlands,26-35,2025-04-19,Vintage Silk Tee,T-Shirts,MATRIX
2404,959,370,1,50.34,50.34,0.0,0.0,0,50.34,2025-04-05,E-commerce,Website Banner,2025-05-04,959,Spain,26-35,2025-04-02,Elegant Ribbed Tee,T-Shirts,MATRIX
1176,160,150,1,50.04,50.04,0.0,0.0,0,50.04,2025-04-25,App Mobile,App Mobile,2025-04-25,1,France,56-65,2025-04-24,Vintage Wrap Tee,T-Shirts,MATRIX
1621,551,69,1,49.98,49.98,0.0,0.0,0,49.98,2025-05-31,E-commerce,Website Banner,2025-05-31,398,Spain,16-25,2025-01-26,Modern Linen Shoes,Shoes,MATRIX
1297,1269,487,1,49.84,49.84,0.0,0.0,0,49.84,2025-06-14,App Mobile,App Mobile,2025-06-14,930,Netherlands,46-55,2025-02-15,Bold High-Waist Shoes,Shoes,MATRIX
1792,284,487,1,49.84,49.84,0.0,0.0,0,49.84,2025-04-29,App Mobile,App Mobile,2025-04-29,880,Portugal,16-25,2025-01-07,Bold High-Waist Shoes,Shoes,MATRIX
1078,777,436,1,49.81,49.81,0.0,0.0,0,49.81,2025-05-28,E-commerce,Website Banner,2025-05-28,572,Netherlands,56-65,2025-02-06,Bold Wrap Shoes,Shoes,MATRIX
2074,389,219,1,49.76,49.76,0.0,0.0,0,49.76,2025-04-18,E-commerce,Website Banner,2025-04-18,457,Germany,16-25,2025-04-23,Polished Silk Shoes,Shoes,MATRIX
2677,89,173,1,49.74,49.74,0.0,0.0,0,49.74,2025-04-25,E-commerce,Website Banner,2025-04-25,46,Germany,56-65,2025-04-26,Polished Linen Dress,Dresses,MATRIX
3059,956,268,1,49.59,49.59,0.0,0.0,0,49.59,2025-05-31,App Mobile,App Mobile,2025-05-31,456,Italy,26-35,2025-01-31,Polished Boxy Set,Sleepwear,MATRIX
1262,1109,190,1,49.41,49.41,0.0,0.0,0,49.41,2025-05-27,E-commerce,Website Banner,2025-05-27,359,France,16-25,2025-03-31,Polished Cotton Dress,Dresses,MATRIX
2756,675,300,1,48.88,48.88,0.0,0.0,0,48.88,2025-05-23,E-commerce,Website Banner,2025-05-23,126,Netherlands,26-35,2025-02-01,Tailored Wrap Shoes,Shoes,MATRIX
1127,235,216,1,48.86,48.86,0.0,0.0,0,48.86,2025-04-06,E-commerce,Website Banner,2025-06-04,411,Germany,56-65,2025-04-13,Polished Satin Shoes,Shoes,MATRIX
862,940,295,1,48.73,48.73,0.0,0.0,0,48.73,2025-04-21,App Mobile,App Mobile,2025-04-21,988,Portugal,16-25,2025-02-23,Polished Boxy Trousers,Pants,MATRIX
1086,613,460,1,48.64,48.64,0.0,0.0,0,48.64,2025-06-15,E-commerce,Website Banner,2025-06-15,112,France,26-35,2025-04-13,Bold Sleeveless Tee,T-Shirts,MATRIX
2517,872,406,1,53.74,48.37,5.37,0.1,1,48.37,2025-06-04,E-commerce,Website Banner,2025-04-06,471,Netherlands,56-65,2025-03-11,Essential Crew Trousers,Pants,MATRIX
1219,190,34,1,48.34,48.34,0.0,0.0,0,48.34,2025-06-17,App Mobile,App Mobile,2025-06-17,247,Netherlands,46-55,2025-02-14,Modern Linen Dress,Dresses,MATRIX
1375,103,34,1,48.34,48.34,0.0,0.0,0,48.34,2025-06-13,E-commerce,Website Banner,2025-06-13,76,Germany,56-65,2025-02-17,Modern Linen Dress,Dresses,MATRIX
214,116,230,1,48.3,48.3,0.0,0.0,0,48.3,2025-05-04,App Mobile,App Mobile,2025-04-05,706,France,36-45,2025-04-26,Polished Ribbed Set,Sleepwear,MATRIX
391,623,230,1,48.3,48.3,0.0,0.0,0,48.3,2025-04-14,E-commerce,Website Banner,2025-04-14,943,Italy,56-65,2025-03-02,Polished Ribbed Set,Sleepwear,MATRIX
154,643,455,1,48.03,48.03,0.0,0.0,0,48.03,2025-04-24,E-commerce,Website Banner,2025-04-24,259,Germany,36-45,2025-03-25,Tailored Ribbed Trousers,Pants,MATRIX
1374,592,455,1,48.03,48.03,0.0,0.0,0,48.03,2025-05-17,E-commerce,Website Banner,2025-05-17,906,Netherlands,46-55,2025-05-03,Tailored Ribbed Trousers,Pants,MATRIX
1672,489,121,1,47.91,47.91,0.0,0.0,0,47.91,2025-06-13,E-commerce,Website Banner,2025-06-13,693,Netherlands,26-35,2025-03-13,Classic Cotton Shoes,Shoes,MATRIX
3146,1175,183,1,47.87,47.87,0.0,0.0,0,47.87,2025-05-05,E-commerce,Website Banner,2025-05-05,664,France,56-65,2025-04-18,Vintage Silk Set,Sleepwear,MATRIX
410,125,185,1,47.73,47.73,0.0,0.0,0,47.73,2025-06-05,App Mobile,App Mobile,2025-05-06,601,Germany,56-65,2025-04-13,Vintage Linen Trousers,Pants,MATRIX
1805,252,447,1,47.66,47.66,0.0,0.0,0,47.66,2025-04-18,App Mobile,App Mobile,2025-04-18,836,Germany,56-65,2025-05-20,Bold Satin Dress,Dresses,MATRIX
2126,776,447,1,47.66,47.66,0.0,0.0,0,47.66,2025-05-18,E-commerce,Website Banner,2025-05-18,361,Netherlands,26-35,2025-03-29,Bold Satin Dress,Dresses,MATRIX
128,278,482,1,47.59,47.59,0.0,0.0,0,47.59,2025-06-13,App Mobile,App Mobile,2025-06-13,626,Italy,36-45,2025-02-19,Dresses Drop 6,Dresses,MATRIX
1247,1136,410,1,47.47,47.47,0.0,0.0,0,47.47,2025-06-14,App Mobile,App Mobile,2025-06-14,460,Netherlands,56-65,2025-02-24,Elegant Satin Set,Sleepwear,MATRIX
2469,451,410,1,47.47,47.47,0.0,0.0,0,47.47,2025-04-15,E-commerce,Website Banner,2025-04-15,997,Italy,56-65,2025-03-29,Elegant Satin Set,Sleepwear,MATRIX
3079,1328,410,1,47.47,47.47,0.0,0.0,0,47.47,2025-06-16,E-commerce,Website Banner,2025-06-16,201,France,36-45,2025-04-14,Elegant Satin Set,Sleepwear,MATRIX
371,141,254,1,47.44,47.44,0.0,0.0,0,47.44,2025-06-15,E-commerce,Website Banner,2025-06-15,861,Portugal,26-35,2025-02-19,Relaxed Silk Shoes,Shoes,MATRIX
1783,72,118,1,46.99,46.99,0.0,0.0,0,46.99,2025-05-19,E-commerce,Website Banner,2025-05-19,710,France,36-45,2025-02-05,Classic Silk Tee,T-Shirts,MATRIX
1570,1143,217,1,52.12,46.91,5.21,0.1,1,46.91,2025-06-04,E-commerce,Email,2025-04-06,472,France,36-45,2025-03-16,Polished Cotton Tee,T-Shirts,MATRIX
1718,483,275,1,52.11,46.9,5.21,0.1,1,46.9,2025-06-06,E-commerce,Email,2025-06-06,547,France,36-45,2025-05-22,Relaxed Sleeveless Tee,T-Shirts,MATRIX
1984,392,132,1,46.9,46.9,0.0,0.0,0,46.9,2025-05-21,E-commerce,Website Banner,2025-05-21,975,Netherlands,46-55,2025-04-19,Classic Crew Shoes,Shoes,MATRIX
2000,537,349,1,46.72,46.72,0.0,0.0,0,46.72,2025-04-30,E-commerce,Website Banner,2025-04-30,897,France,56-65,2025-03-18,Tailored Satin Shoes,Shoes,MATRIX
1147,992,131,1,66.63,46.64,19.99,0.3,1,46.64,2025-05-13,App Mobile,Social Media,2025-05-13,375,Germany,36-45,2025-02-28,Classic Cotton Set,Sleepwear,MATRIX
591,224,137,1,46.52,46.52,0.0,0.0,0,46.52,2025-04-25,App Mobile,App Mobile,2025-04-25,773,Spain,46-55,2025-04-06,Classic Satin Trousers,Pants,MATRIX
2413,1103,137,1,46.52,46.52,0.0,0.0,0,46.52,2025-05-31,E-commerce,Website Banner,2025-05-31,393,France,46-55,2025-04-09,Classic Satin Trousers,Pants,MATRIX
2958,853,345,1,46.36,46.36,0.0,0.0,0,46.36,2025-04-28,App Mobile,App Mobile,2025-04-28,883,Italy,56-65,2025-03-29,Tailored Crew Tee,T-Shirts,MATRIX
2594,868,351,1,46.11,46.11,0.0,0.0,0,46.11,2025-05-24,App Mobile,App Mobile,2025-05-24,394,Spain,56-65,2025-03-03,Relaxed Sleeveless Trousers,Pants,MATRIX
1172,845,94,1,45.8,45.8,0.0,0.0,0,45.8,2025-05-26,E-commerce,Website Banner,2025-05-26,612,Italy,36-45,2025-02-06,Modern Sleeveless Shoes,Shoes,MATRIX
2591,274,94,1,45.8,45.8,0.0,0.0,0,45.8,2025-04-19,E-commerce,Website Banner,2025-04-19,349,Germany,26-35,2025-03-20,Modern Sleeveless Shoes,Shoes,MATRIX
264,433,161,1,45.75,45.75,0.0,0.0,0,45.75,2025-05-30,App Mobile,App Mobile,2025-05-30,608,France,26-35,2025-02-12,Vintage Linen Tee,T-Shirts,MATRIX
601,423,19,1,65.26,45.68,19.58,0.3,1,45.68,2025-05-13,App Mobile,Social Media,2025-05-13,729,Portugal,36-45,2025-04-24,Soft Silk Dress,Dresses,MATRIX
2347,1296,19,1,65.26,45.68,19.58,0.3,1,45.68,2025-05-18,App Mobile,Social Media,2025-05-18,331,Spain,56-65,2025-04-02,Soft Silk Dress,Dresses,MATRIX
872,944,201,1,45.62,45.62,0.0,0.0,0,45.62,2025-06-14,E-commerce,Website Banner,2025-06-14,173,Germany,26-35,2025-02-04,Vintage Sleeveless Tee,T-Shirts,MATRIX
1607,635,229,1,45.58,45.58,0.0,0.0,0,45.58,2025-04-16,App Mobile,App Mobile,2025-04-16,104,Netherlands,56-65,2025-03-20,Polished Sleeveless Shoes,Shoes,MATRIX
3056,963,229,1,45.58,45.58,0.0,0.0,0,45.58,2025-04-06,E-commerce,Website Banner,2025-06-04,342,Netherlands,36-45,2025-04-24,Polished Sleeveless Shoes,Shoes,MATRIX
2148,554,20,1,45.42,45.42,0.0,0.0,0,45.42,2025-06-13,E-commerce,Website Banner,2025-06-13,861,Portugal,26-35,2025-02-19,Soft Crew Dress,Dresses,MATRIX
2786,241,20,1,45.42,45.42,0.0,0.0,0,45.42,2025-06-06,App Mobile,App Mobile,2025-06-06,725,Spain,36-45,2025-04-14,Soft Crew Dress,Dresses,MATRIX
2593,561,370,1,50.34,45.31,5.03,0.1,1,45.31,2025-06-06,E-commerce,Email,2025-06-06,829,Portugal,26-35,2025-04-15,Elegant Ribbed Tee,T-Shirts,MATRIX
1417,75,109,1,45.27,45.27,0.0,0.0,0,45.27,2025-05-22,App Mobile,App Mobile,2025-05-22,469,Italy,26-35,2025-04-02,Classic Sleeveless Dress,Dresses,MATRIX
1448,614,109,1,45.27,45.27,0.0,0.0,0,45.27,2025-05-29,App Mobile,App Mobile,2025-05-29,761,Netherlands,36-45,2025-04-15,Classic Sleeveless Dress,Dresses,MATRIX
2480,384,109,1,45.27,45.27,0.0,0.0,0,45.27,2025-04-27,E-commerce,Website Banner,2025-04-27,242,Netherlands,46-55,2025-04-11,Classic Sleeveless Dress,Dresses,MATRIX
3144,535,404,1,45.19,45.19,0.0,0.0,0,45.19,2025-05-31,App Mobile,App Mobile,2025-05-31,174,Germany,26-35,2025-05-27,Elegant Cotton Set,Sleepwear,MATRIX
2470,121,158,1,45.15,45.15,0.0,0.0,0,45.15,2025-04-25,App Mobile,App Mobile,2025-04-25,867,France,46-55,2025-03-27,Vintage Sleeveless Dress,Dresses,MATRIX
2722,46,12,1,44.77,44.77,0.0,0.0,0,44.77,2025-06-14,App Mobile,App Mobile,2025-06-14,386,France,36-45,2025-03-28,Soft Ribbed Dress,Dresses,MATRIX
1295,332,322,1,44.45,44.45,0.0,0.0,0,44.45,2025-05-24,App Mobile,App Mobile,2025-05-24,932,France,26-35,2025-03-12,Essential Sleeveless Dress,Dresses,MATRIX
1130,646,55,1,44.32,44.32,0.0,0.0,0,44.32,2025-05-14,E-commerce,Website Banner,2025-05-14,396,Netherlands,36-45,2025-04-07,Modern Ribbed Tee,T-Shirts,MATRIX
1193,729,55,1,44.32,44.32,0.0,0.0,0,44.32,2025-04-27,E-commerce,Website Banner,2025-04-27,190,Italy,26-35,2025-03-23,Modern Ribbed Tee,T-Shirts,MATRIX
73,478,280,1,44.14,44.14,0.0,0.0,0,44.14,2025-04-14,App Mobile,App Mobile,2025-04-14,957,France,16-25,2025-01-18,Essential Linen Tee,T-Shirts,MATRIX
350,245,373,1,44.12,44.12,0.0,0.0,0,44.12,2025-05-29,E-commerce,Website Banner,2025-05-29,673,Germany,36-45,2025-04-16,Tailored Crew Shoes,Shoes,MATRIX
3019,143,373,1,44.12,44.12,0.0,0.0,0,44.12,2025-06-16,E-commerce,Website Banner,2025-06-16,956,Portugal,46-55,2025-04-02,Tailored Crew Shoes,Shoes,MATRIX
565,432,184,1,44.08,44.08,0.0,0.0,0,44.08,2025-04-20,E-commerce,Website Banner,2025-04-20,432,Germany,36-45,2025-01-22,Vintage Wrap Trousers,Pants,MATRIX
2655,626,184,1,44.08,44.08,0.0,0.0,0,44.08,2025-04-24,App Mobile,App Mobile,2025-04-24,376,Germany,36-45,2025-04-16,Vintage Wrap Trousers,Pants,MATRIX
1143,403,231,1,44.06,44.06,0.0,0.0,0,44.06,2025-04-27,App Mobile,App Mobile,2025-04-27,476,Germany,56-65,2025-03-03,Polished High-Waist Shoes,Shoes,MATRIX
3118,318,231,1,44.06,44.06,0.0,0.0,0,44.06,2025-04-17,E-commerce,Website Banner,2025-04-17,681,Germany,16-25,2025-02-07,Polished High-Waist Shoes,Shoes,MATRIX
1119,484,277,1,43.92,43.92,0.0,0.0,0,43.92,2025-04-26,App Mobile,App Mobile,2025-04-26,218,Germany,16-25,2025-03-19,Relaxed Boxy Tee,T-Shirts,MATRIX
2358,1035,277,1,43.92,43.92,0.0,0.0,0,43.92,2025-05-05,E-commerce,Website Banner,2025-05-05,857,Germany,36-45,2025-04-21,Relaxed Boxy Tee,T-Shirts,MATRIX
1793,90,363,1,43.64,43.64,0.0,0.0,0,43.64,2025-05-26,E-commerce,Website Banner,2025-05-26,2,France,36-45,2025-02-24,Tailored Cotton Dress,Dresses,MATRIX
1056,1192,374,1,43.43,43.43,0.0,0.0,0,43.43,2025-05-22,App Mobile,App Mobile,2025-05-22,702,Portugal,46-55,2025-06-08,Tailored Cotton Set,Sleepwear,MATRIX
1780,644,311,1,43.38,43.38,0.0,0.0,0,43.38,2025-04-04,E-commerce,Website Banner,2025-04-04,374,Italy,16-25,2025-03-03,Essential Cotton Dress,Dresses,MATRIX
1957,96,434,1,43.14,43.14,0.0,0.0,0,43.14,2025-04-20,E-commerce,Website Banner,2025-04-20,135,France,36-45,2025-01-21,Bold Ribbed Tee,T-Shirts,MATRIX
2131,1333,123,1,61.51,43.06,18.45,0.3,1,43.06,2025-05-14,App Mobile,Social Media,2025-05-14,215,Netherlands,56-65,2025-02-03,Classic Wrap Set,Sleepwear,MATRIX
3227,1297,102,1,43.06,43.06,0.0,0.0,0,43.06,2025-04-29,App Mobile,App Mobile,2025-04-29,14,Germany,46-55,2025-03-08,Classic Linen Tee,T-Shirts,MATRIX
2532,639,369,1,43.04,43.04,0.0,0.0,0,43.04,2025-04-22,E-commerce,Website Banner,2025-04-22,346,Italy,56-65,2025-01-26,Tailored Crew Dress,Dresses,MATRIX
461,778,476,1,42.72,42.72,0.0,0.0,0,42.72,2025-04-13,E-commerce,Website Banner,2025-04-13,548,Germany,36-45,2025-03-09,Bold Satin Shoes,Shoes,MATRIX
1765,151,476,1,42.72,42.72,0.0,0.0,0,42.72,2025-04-14,E-commerce,Website Banner,2025-04-14,818,France,46-55,2025-03-05,Bold Satin Shoes,Shoes,MATRIX
2242,873,375,1,42.67,42.67,0.0,0.0,0,42.67,2025-05-22,E-commerce,Website Banner,2025-05-22,872,Netherlands,26-35,2025-02-07,Tailored Sleeveless Shoes,Shoes,MATRIX
2158,448,177,1,42.66,42.66,0.0,0.0,0,42.66,2025-04-29,App Mobile,App Mobile,2025-04-29,143,Netherlands,56-65,2025-05-19,Vintage Cotton Set,Sleepwear,MATRIX
2563,132,377,1,42.5,42.5,0.0,0.0,0,42.5,2025-04-20,App Mobile,App Mobile,2025-04-20,839,Germany,36-45,2025-01-29,Tailored High-Waist Shoes,Shoes,MATRIX
